rtls_interval_id,asset_id,asset_type,start_time,end_time,location_id,location_name,location_code,duration_sec
RTLS_00199,Toiletstoel 3,equipment,2025-03-19 08:36:32.000000000,2025-03-19 08:37:01.000000000,STORAGE,B2.61 Opslag,2.61,29.0
RTLS_00161,Glucosemeter 2,equipment,2025-03-19 08:36:40.000000000,2025-03-19 08:37:06.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,26.0
RTLS_00151,Glucosemeter 1,equipment,2025-03-19 08:36:57.000000000,2025-03-19 08:37:26.000000000,NS_A,B2.71 Open wacht,2.71,29.0
RTLS_00210,Voedingspomp 1,equipment,2025-03-19 08:37:00.000000000,2025-03-19 08:37:35.000000000,UTIL_A,B2.63 Utility,2.63,35.0
RTLS_00138,Bladderscan,equipment,2025-03-19 08:37:04.000000000,2025-03-19 08:37:13.000000000,UTIL_A,B2.63 Utility,2.63,9.0
RTLS_00084,Infuuspomp 2,equipment,2025-03-19 08:37:06.000000000,2025-03-19 08:37:41.000000000,UTIL_A,B2.63 Utility,2.63,35.0
RTLS_00126,Spuitaandrijver,equipment,2025-03-19 08:37:07.000000000,2025-03-19 08:37:41.000000000,UTIL_B,B2.75 Utility,2.75,34.0
RTLS_00220,Voedingspomp 2,equipment,2025-03-19 08:37:16.000000000,2025-03-19 08:37:48.000000000,UTIL_B,B2.75 Utility,2.75,32.0
RTLS_00259,Voedingspomp 5,equipment,2025-03-19 08:38:10.000000000,2025-03-19 08:38:43.000000000,UTIL_A,B2.63 Utility,2.63,33.0
RTLS_00187,Toiletstoel 2,equipment,2025-03-19 08:38:14.000000000,2025-03-19 08:38:37.000000000,UTIL_B,B2.75 Utility,2.75,23.0
RTLS_00175,Toiletstoel 1,equipment,2025-03-19 08:39:01.000000000,2025-03-19 08:39:29.000000000,UTIL_A,B2.63 Utility,2.63,28.0
RTLS_00127,Spuitaandrijver,equipment,2025-03-19 08:39:11.000000000,2025-03-19 08:39:19.000000000,UTIL_B,B2.75 Utility,2.75,8.0
RTLS_00246,Voedingspomp 4,equipment,2025-03-19 08:39:16.000000000,2025-03-19 08:39:49.000000000,UTIL_B,B2.75 Utility,2.75,33.0
RTLS_00162,Glucosemeter 2,equipment,2025-03-19 08:39:17.000000000,2025-03-19 08:39:48.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,31.0
RTLS_00188,Toiletstoel 2,equipment,2025-03-19 08:39:30.000000000,2025-03-19 08:39:53.000000000,UTIL_B,B2.75 Utility,2.75,23.0
RTLS_00234,Voedingspomp 3,equipment,2025-03-19 08:39:32.000000000,2025-03-19 08:40:07.000000000,UTIL_A,B2.63 Utility,2.63,35.0
RTLS_00071,Infuuspomp 1,equipment,2025-03-19 08:40:11.000000000,2025-03-19 08:40:29.000000000,UTIL_A,B2.63 Utility,2.63,18.0
RTLS_00113,Infuuspomp 4,equipment,2025-03-19 08:40:16.000000000,2025-03-19 08:40:47.000000000,UTIL_B,B2.75 Utility,2.75,31.0
RTLS_00152,Glucosemeter 1,equipment,2025-03-19 08:40:27.000000000,2025-03-19 08:40:46.000000000,NS_A,B2.71 Open wacht,2.71,19.0
RTLS_00200,Toiletstoel 3,equipment,2025-03-19 08:40:39.000000000,2025-03-19 08:41:14.000000000,STORAGE,B2.61 Opslag,2.61,35.0
RTLS_00247,Voedingspomp 4,equipment,2025-03-19 08:40:50.000000000,2025-03-19 08:41:03.000000000,UTIL_B,B2.75 Utility,2.75,13.0
RTLS_00260,Voedingspomp 5,equipment,2025-03-19 08:41:11.000000000,2025-03-19 08:41:17.000000000,UTIL_A,B2.63 Utility,2.63,6.0
RTLS_00176,Toiletstoel 1,equipment,2025-03-19 08:41:14.000000000,2025-03-19 08:41:50.000000000,UTIL_A,B2.63 Utility,2.63,36.0
RTLS_00072,Infuuspomp 1,equipment,2025-03-19 08:41:21.000000000,2025-03-19 08:41:57.000000000,UTIL_A,B2.63 Utility,2.63,36.0
RTLS_00063,EUREKA-VPL-005,nurse,2025-03-19 08:42:00.000000000,2025-03-19 08:45:00.000000000,ROOM_104,B2.80 1-bedskamer,2.80,180.0
RTLS_00064,Medicatiekar geel,equipment,2025-03-19 08:42:00.000000000,2025-03-19 08:45:00.000000000,ROOM_104,B2.80 1-bedskamer,2.80,180.0
RTLS_00096,Infuuspomp 3,equipment,2025-03-19 08:42:03.000000000,2025-03-19 08:42:11.000000000,UTIL_B,B2.75 Utility,2.75,8.0
RTLS_00211,Voedingspomp 1,equipment,2025-03-19 08:42:08.000000000,2025-03-19 08:42:27.000000000,UTIL_A,B2.63 Utility,2.63,19.0
RTLS_00248,Voedingspomp 4,equipment,2025-03-19 08:43:30.000000000,2025-03-19 08:43:49.000000000,UTIL_B,B2.75 Utility,2.75,19.0
RTLS_00139,Bladderscan,equipment,2025-03-19 08:43:35.000000000,2025-03-19 08:43:57.000000000,UTIL_A,B2.63 Utility,2.63,22.0
RTLS_00073,Infuuspomp 1,equipment,2025-03-19 08:43:53.000000000,2025-03-19 08:44:17.000000000,UTIL_A,B2.63 Utility,2.63,24.0
RTLS_00189,Toiletstoel 2,equipment,2025-03-19 08:43:54.000000000,2025-03-19 08:44:14.000000000,UTIL_B,B2.75 Utility,2.75,20.0
RTLS_00153,Glucosemeter 1,equipment,2025-03-19 08:44:08.000000000,2025-03-19 08:44:19.000000000,NS_A,B2.71 Open wacht,2.71,11.0
RTLS_00114,Infuuspomp 4,equipment,2025-03-19 08:44:15.000000000,2025-03-19 08:44:47.000000000,UTIL_B,B2.75 Utility,2.75,32.0
RTLS_00163,Glucosemeter 2,equipment,2025-03-19 08:44:20.000000000,2025-03-19 08:44:42.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,22.0
RTLS_00085,Infuuspomp 2,equipment,2025-03-19 08:44:20.000000000,2025-03-19 08:44:49.000000000,UTIL_A,B2.63 Utility,2.63,29.0
RTLS_00221,Voedingspomp 2,equipment,2025-03-19 08:45:01.000000000,2025-03-19 08:45:19.000000000,UTIL_B,B2.75 Utility,2.75,18.0
RTLS_00249,Voedingspomp 4,equipment,2025-03-19 08:45:36.000000000,2025-03-19 08:46:09.000000000,UTIL_B,B2.75 Utility,2.75,33.0
RTLS_00128,Spuitaandrijver,equipment,2025-03-19 08:45:44.000000000,2025-03-19 08:45:52.000000000,UTIL_B,B2.75 Utility,2.75,8.0
RTLS_00235,Voedingspomp 3,equipment,2025-03-19 08:45:54.000000000,2025-03-19 08:46:24.000000000,UTIL_A,B2.63 Utility,2.63,30.0
RTLS_00074,Infuuspomp 1,equipment,2025-03-19 08:46:20.000000000,2025-03-19 08:46:55.000000000,UTIL_A,B2.63 Utility,2.63,35.0
RTLS_00261,Voedingspomp 5,equipment,2025-03-19 08:46:36.000000000,2025-03-19 08:47:07.000000000,UTIL_A,B2.63 Utility,2.63,31.0
RTLS_00222,Voedingspomp 2,equipment,2025-03-19 08:46:56.000000000,2025-03-19 08:47:09.000000000,UTIL_B,B2.75 Utility,2.75,13.0
RTLS_00140,Bladderscan,equipment,2025-03-19 08:46:57.000000000,2025-03-19 08:47:18.000000000,UTIL_A,B2.63 Utility,2.63,21.0
RTLS_00129,Spuitaandrijver,equipment,2025-03-19 08:47:02.000000000,2025-03-19 08:47:20.000000000,UTIL_B,B2.75 Utility,2.75,18.0
RTLS_00201,Toiletstoel 3,equipment,2025-03-19 08:47:16.000000000,2025-03-19 08:47:27.000000000,STORAGE,B2.61 Opslag,2.61,11.0
RTLS_00115,Infuuspomp 4,equipment,2025-03-19 08:47:45.000000000,2025-03-19 08:48:22.000000000,UTIL_B,B2.75 Utility,2.75,37.0
RTLS_00212,Voedingspomp 1,equipment,2025-03-19 08:48:14.000000000,2025-03-19 08:48:31.000000000,UTIL_A,B2.63 Utility,2.63,17.0
RTLS_00097,Infuuspomp 3,equipment,2025-03-19 08:48:56.000000000,2025-03-19 08:49:03.000000000,UTIL_B,B2.75 Utility,2.75,7.0
RTLS_00177,Toiletstoel 1,equipment,2025-03-19 08:49:06.000000000,2025-03-19 08:49:16.000000000,UTIL_A,B2.63 Utility,2.63,10.0
RTLS_00190,Toiletstoel 2,equipment,2025-03-19 08:49:37.000000000,2025-03-19 08:49:59.000000000,UTIL_B,B2.75 Utility,2.75,22.0
RTLS_00086,Infuuspomp 2,equipment,2025-03-19 08:49:42.000000000,2025-03-19 08:49:56.000000000,UTIL_A,B2.63 Utility,2.63,14.0
RTLS_00154,Glucosemeter 1,equipment,2025-03-19 08:49:45.000000000,2025-03-19 08:49:57.000000000,NS_A,B2.71 Open wacht,2.71,12.0
RTLS_00213,Voedingspomp 1,equipment,2025-03-19 08:50:12.000000000,2025-03-19 08:50:41.000000000,UTIL_A,B2.63 Utility,2.63,29.0
RTLS_00164,Glucosemeter 2,equipment,2025-03-19 08:50:40.000000000,2025-03-19 08:51:05.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,25.0
RTLS_00236,Voedingspomp 3,equipment,2025-03-19 08:50:53.000000000,2025-03-19 08:51:01.000000000,UTIL_A,B2.63 Utility,2.63,8.0
RTLS_00250,Voedingspomp 4,equipment,2025-03-19 08:52:12.000000000,2025-03-19 08:52:43.000000000,UTIL_B,B2.75 Utility,2.75,31.0
RTLS_00165,Glucosemeter 2,equipment,2025-03-19 08:52:24.000000000,2025-03-19 08:52:38.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,14.0
RTLS_00116,Infuuspomp 4,equipment,2025-03-19 08:52:35.000000000,2025-03-19 08:53:04.000000000,UTIL_B,B2.75 Utility,2.75,29.0
RTLS_00214,Voedingspomp 1,equipment,2025-03-19 08:52:41.000000000,2025-03-19 08:53:04.000000000,UTIL_A,B2.63 Utility,2.63,23.0
RTLS_00075,Infuuspomp 1,equipment,2025-03-19 08:52:42.000000000,2025-03-19 08:53:13.000000000,UTIL_A,B2.63 Utility,2.63,31.0
RTLS_00155,Glucosemeter 1,equipment,2025-03-19 08:52:46.000000000,2025-03-19 08:53:17.000000000,NS_A,B2.71 Open wacht,2.71,31.0
RTLS_00202,Toiletstoel 3,equipment,2025-03-19 08:52:47.000000000,2025-03-19 08:53:16.000000000,STORAGE,B2.61 Opslag,2.61,29.0
RTLS_00098,Infuuspomp 3,equipment,2025-03-19 08:53:04.000000000,2025-03-19 08:53:28.000000000,UTIL_B,B2.75 Utility,2.75,24.0
RTLS_00087,Infuuspomp 2,equipment,2025-03-19 08:53:32.000000000,2025-03-19 08:53:40.000000000,UTIL_A,B2.63 Utility,2.63,8.0
RTLS_00223,Voedingspomp 2,equipment,2025-03-19 08:53:41.000000000,2025-03-19 08:54:14.000000000,UTIL_B,B2.75 Utility,2.75,33.0
RTLS_00130,Spuitaandrijver,equipment,2025-03-19 08:54:22.000000000,2025-03-19 08:54:49.000000000,UTIL_B,B2.75 Utility,2.75,27.0
RTLS_00262,Voedingspomp 5,equipment,2025-03-19 08:54:27.000000000,2025-03-19 08:55:02.000000000,UTIL_A,B2.63 Utility,2.63,35.0
RTLS_00237,Voedingspomp 3,equipment,2025-03-19 08:54:28.000000000,2025-03-19 08:55:05.000000000,UTIL_A,B2.63 Utility,2.63,37.0
RTLS_00141,Bladderscan,equipment,2025-03-19 08:54:37.000000000,2025-03-19 08:55:10.000000000,UTIL_A,B2.63 Utility,2.63,33.0
RTLS_00166,Glucosemeter 2,equipment,2025-03-19 08:54:39.000000000,2025-03-19 08:55:08.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,29.0
RTLS_00251,Voedingspomp 4,equipment,2025-03-19 08:54:52.000000000,2025-03-19 08:54:57.000000000,UTIL_B,B2.75 Utility,2.75,5.0
RTLS_00178,Toiletstoel 1,equipment,2025-03-19 08:55:28.000000000,2025-03-19 08:55:46.000000000,UTIL_A,B2.63 Utility,2.63,18.0
RTLS_00191,Toiletstoel 2,equipment,2025-03-19 08:55:42.000000000,2025-03-19 08:56:12.000000000,UTIL_B,B2.75 Utility,2.75,30.0
RTLS_00238,Voedingspomp 3,equipment,2025-03-19 08:56:12.000000000,2025-03-19 08:56:46.000000000,UTIL_A,B2.63 Utility,2.63,34.0
RTLS_00167,Glucosemeter 2,equipment,2025-03-19 08:56:12.000000000,2025-03-19 08:56:23.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,11.0
RTLS_00131,Spuitaandrijver,equipment,2025-03-19 08:56:18.000000000,2025-03-19 08:56:50.000000000,UTIL_B,B2.75 Utility,2.75,32.0
RTLS_00203,Toiletstoel 3,equipment,2025-03-19 08:56:20.000000000,2025-03-19 08:56:49.000000000,STORAGE,B2.61 Opslag,2.61,29.0
RTLS_00263,Voedingspomp 5,equipment,2025-03-19 08:56:40.000000000,2025-03-19 08:57:10.000000000,UTIL_A,B2.63 Utility,2.63,30.0
RTLS_00099,Infuuspomp 3,equipment,2025-03-19 08:56:42.000000000,2025-03-19 08:56:51.000000000,UTIL_B,B2.75 Utility,2.75,9.0
RTLS_00076,Infuuspomp 1,equipment,2025-03-19 08:56:57.000000000,2025-03-19 08:57:17.000000000,UTIL_A,B2.63 Utility,2.63,20.0
RTLS_00088,Infuuspomp 2,equipment,2025-03-19 08:57:00.000000000,2025-03-19 08:57:35.000000000,UTIL_A,B2.63 Utility,2.63,35.0
RTLS_00100,Infuuspomp 3,equipment,2025-03-19 08:58:58.000000000,2025-03-19 08:59:30.000000000,UTIL_B,B2.75 Utility,2.75,32.0
RTLS_00224,Voedingspomp 2,equipment,2025-03-19 08:59:20.000000000,2025-03-19 08:59:29.000000000,UTIL_B,B2.75 Utility,2.75,9.0
