rtls_interval_id,asset_id,asset_type,start_time,end_time,location_id,location_name,location_code,duration_sec
RTLS_01277,EUREKA-VPL-011,nurse,2025-03-19 08:23:19.199697283,2025-03-19 08:23:53.204794620,ROOM_105,B2.82 1-bedskamer,2.82,34.005097
RTLS_03391,EUREKA-VPL-025,nurse,2025-03-19 08:23:21.373767473,2025-03-19 08:37:05.858604473,STORE_A,B2.53 Berging,2.53,824.484837
RTLS_01594,EUREKA-VPL-014,nurse,2025-03-19 08:23:35.365265412,2025-03-19 08:23:54.057321025,ROOM_113,B2.84 1-bedskamer,2.84,18.692055
RTLS_04919,Toiletstoel 3,equipment,2025-03-19 08:23:40.000000000,2025-03-19 08:23:53.000000000,STORAGE,B2.61 Opslag,2.61,13.0
RTLS_01278,EUREKA-VPL-011,nurse,2025-03-19 08:23:53.204794620,2025-03-19 08:37:25.752996494,NS_B,B2.71.01 Dienstplaats,2.71.01,812.548201
RTLS_04817,Toiletstoel 2,equipment,2025-03-19 08:23:54.000000000,2025-03-19 08:24:28.000000000,UTIL_B,B2.75 Utility,2.75,34.0
RTLS_01595,EUREKA-VPL-014,nurse,2025-03-19 08:23:54.057321025,2025-03-19 08:23:58.121549449,ROOM_111,B2.81 2-bedskamer,2.81,4.064228
RTLS_01596,EUREKA-VPL-014,nurse,2025-03-19 08:23:58.121549449,2025-03-19 08:24:10.659489601,KITCHEN,B2.77 Keuken,2.77,12.53794
RTLS_04707,Toiletstoel 1,equipment,2025-03-19 08:24:09.000000000,2025-03-19 08:24:39.000000000,UTIL_A,B2.63 Utility,2.63,30.0
RTLS_01597,EUREKA-VPL-014,nurse,2025-03-19 08:24:10.659489601,2025-03-19 08:25:08.074102241,ROOM_113,B2.84 1-bedskamer,2.84,57.414612
RTLS_04184,Infuuspomp 4,equipment,2025-03-19 08:24:11.000000000,2025-03-19 08:24:45.000000000,UTIL_B,B2.75 Utility,2.75,34.0
RTLS_05129,Voedingspomp 2,equipment,2025-03-19 08:24:19.000000000,2025-03-19 08:24:37.000000000,UTIL_B,B2.75 Utility,2.75,18.0
RTLS_03611,EUREKA-VPL-026,nurse,2025-03-19 08:24:22.536861299,2025-03-19 08:24:44.429614215,ROOM_114,B2.85 2-bedskamer,2.85,21.892752
RTLS_01083,EUREKA-VPL-010,nurse,2025-03-19 08:24:27.866664916,2025-03-19 08:24:28.866664916,UTIL_B,B2.75 Utility,2.75,1.0
RTLS_01084,EUREKA-VPL-010,nurse,2025-03-19 08:24:28.866664916,2025-03-19 08:24:56.293185033,NS_B,B2.71.01 Dienstplaats,2.71.01,27.42652
RTLS_04604,Glucosemeter 2,equipment,2025-03-19 08:24:40.000000000,2025-03-19 08:25:00.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,20.0
RTLS_03612,EUREKA-VPL-026,nurse,2025-03-19 08:24:44.429614215,2025-03-19 08:25:50.610835439,ROOM_110,B2.79 2-bedskamer,2.79,66.181221
RTLS_02807,EUREKA-VPL-022,nurse,2025-03-19 08:24:56.031461182,2025-03-19 08:25:01.525435621,KITCHEN,B2.77 Keuken,2.77,5.493974
RTLS_01085,EUREKA-VPL-010,nurse,2025-03-19 08:24:56.293185033,2025-03-19 08:25:13.959662484,STORAGE,B2.61 Opslag,2.61,17.666477
RTLS_00658,EUREKA-VPL-007,nurse,2025-03-19 08:24:57.162735722,2025-03-19 08:24:59.757115727,NS_A,B2.71 Open wacht,2.71,2.59438
RTLS_00659,EUREKA-VPL-007,nurse,2025-03-19 08:24:59.757115727,2025-03-19 08:31:30.785375327,BATHROOM,B2.57 Stortbad,2.57,391.028259
RTLS_02808,EUREKA-VPL-022,nurse,2025-03-19 08:25:01.525435621,2025-03-19 08:25:58.556383170,ROOM_107,B2.64 2-bedskamer,2.64,57.030947
RTLS_05021,Voedingspomp 1,equipment,2025-03-19 08:25:08.000000000,2025-03-19 08:25:33.000000000,UTIL_A,B2.63 Utility,2.63,25.0
RTLS_01598,EUREKA-VPL-014,nurse,2025-03-19 08:25:08.074102241,2025-03-19 08:34:27.744359879,NS_A,B2.71 Open wacht,2.71,559.670257
RTLS_01086,EUREKA-VPL-010,nurse,2025-03-19 08:25:13.959662484,2025-03-19 08:26:10.403907612,KITCHEN,B2.77 Keuken,2.77,56.444245
RTLS_05332,Voedingspomp 4,equipment,2025-03-19 08:25:25.000000000,2025-03-19 08:25:30.000000000,UTIL_B,B2.75 Utility,2.75,5.0
RTLS_00947,EUREKA-VPL-009,nurse,2025-03-19 08:25:25.508058650,2025-03-19 08:28:29.837494339,NS_A,B2.71 Open wacht,2.71,184.329435
RTLS_03190,EUREKA-VPL-024,nurse,2025-03-19 08:25:28.455707746,2025-03-19 08:25:39.403598444,ROOM_114,B2.85 2-bedskamer,2.85,10.94789
RTLS_03191,EUREKA-VPL-024,nurse,2025-03-19 08:25:39.403598444,2025-03-19 08:26:02.421311562,ROOM_112,B2.83 2-bedskamer,2.83,23.017713
RTLS_02202,EUREKA-VPL-018,nurse,2025-03-19 08:25:43.965108921,2025-03-19 08:25:52.017549189,STORE_A,B2.53 Berging,2.53,8.05244
RTLS_05439,Voedingspomp 5,equipment,2025-03-19 08:25:46.000000000,2025-03-19 08:26:22.000000000,UTIL_A,B2.63 Utility,2.63,36.0
RTLS_03613,EUREKA-VPL-026,nurse,2025-03-19 08:25:50.610835439,2025-03-19 08:25:57.832790839,KITCHEN,B2.77 Keuken,2.77,7.221955
RTLS_03982,Infuuspomp 2,equipment,2025-03-19 08:25:52.000000000,2025-03-19 08:26:01.000000000,UTIL_A,B2.63 Utility,2.63,9.0
RTLS_02203,EUREKA-VPL-018,nurse,2025-03-19 08:25:52.017549189,2025-03-19 08:26:14.779146999,ROOM_101,B2.74 1-bedskamer,2.74,22.761597
RTLS_03614,EUREKA-VPL-026,nurse,2025-03-19 08:25:57.832790839,2025-03-19 08:28:04.663777495,PREP_A,B2.71.02 Voorbereiding,2.71.02,126.830986
RTLS_02809,EUREKA-VPL-022,nurse,2025-03-19 08:25:58.556383170,2025-03-19 08:29:11.328668743,UTIL_A,B2.63 Utility,2.63,192.772285
RTLS_03192,EUREKA-VPL-024,nurse,2025-03-19 08:26:02.421311562,2025-03-19 08:26:43.269129031,ROOM_106,B2.62 2-bedskamer,2.62,40.847817
RTLS_04084,Infuuspomp 3,equipment,2025-03-19 08:26:07.000000000,2025-03-19 08:26:35.000000000,UTIL_B,B2.75 Utility,2.75,28.0
RTLS_01087,EUREKA-VPL-010,nurse,2025-03-19 08:26:10.403907612,2025-03-19 08:33:25.317355897,STORE_C,B2.65 Berging,2.65,434.913448
RTLS_02204,EUREKA-VPL-018,nurse,2025-03-19 08:26:14.779146999,2025-03-19 08:26:20.749187052,KITCHEN,B2.77 Keuken,2.77,5.97004
RTLS_02205,EUREKA-VPL-018,nurse,2025-03-19 08:26:20.749187052,2025-03-19 08:26:45.493810013,ROOM_118,B2.60 2-bedskamer,2.60,24.744622
RTLS_04818,Toiletstoel 2,equipment,2025-03-19 08:26:43.000000000,2025-03-19 08:27:16.000000000,UTIL_B,B2.75 Utility,2.75,33.0
RTLS_03193,EUREKA-VPL-024,nurse,2025-03-19 08:26:43.269129031,2025-03-19 08:28:33.539759225,ROOM_108,B2.66 2-bedskamer,2.66,110.27063
RTLS_02206,EUREKA-VPL-018,nurse,2025-03-19 08:26:45.493810013,2025-03-19 08:27:14.500428981,ROOM_112,B2.83 2-bedskamer,2.83,29.006618
RTLS_03019,EUREKA-VPL-023,nurse,2025-03-19 08:26:46.932536273,2025-03-19 08:35:05.199402022,STORE_B,B2.59 Berging,2.59,498.266865
RTLS_04293,Spuitaandrijver,equipment,2025-03-19 08:27:16.000000000,2025-03-19 08:27:41.000000000,UTIL_B,B2.75 Utility,2.75,25.0
RTLS_03874,Infuuspomp 1,equipment,2025-03-19 08:27:27.000000000,2025-03-19 08:27:40.000000000,UTIL_A,B2.63 Utility,2.63,13.0
RTLS_02338,EUREKA-VPL-019,nurse,2025-03-19 08:27:50.877268777,2025-03-19 08:27:59.992111666,ROOM_112,B2.83 2-bedskamer,2.83,9.114842
RTLS_02339,EUREKA-VPL-019,nurse,2025-03-19 08:27:59.992111666,2025-03-19 08:28:08.873537655,ROOM_108,B2.66 2-bedskamer,2.66,8.881425
RTLS_04396,Bladderscan,equipment,2025-03-19 08:28:00.000000000,2025-03-19 08:28:37.000000000,UTIL_A,B2.63 Utility,2.63,37.0
RTLS_03615,EUREKA-VPL-026,nurse,2025-03-19 08:28:04.663777495,2025-03-19 08:35:09.667918939,NS_A,B2.71 Open wacht,2.71,425.004141
RTLS_02340,EUREKA-VPL-019,nurse,2025-03-19 08:28:08.873537655,2025-03-19 08:28:26.142914663,ROOM_103,B2.78 1-bedskamer,2.78,17.269377
RTLS_02341,EUREKA-VPL-019,nurse,2025-03-19 08:28:26.142914663,2025-03-19 08:28:37.288371196,KITCHEN,B2.77 Keuken,2.77,11.145456
RTLS_00948,EUREKA-VPL-009,nurse,2025-03-19 08:28:29.837494339,2025-03-19 08:29:07.092735037,KITCHEN,B2.77 Keuken,2.77,37.25524
RTLS_03194,EUREKA-VPL-024,nurse,2025-03-19 08:28:33.539759225,2025-03-19 08:29:43.380516281,STORAGE,B2.61 Opslag,2.61,69.840757
RTLS_02342,EUREKA-VPL-019,nurse,2025-03-19 08:28:37.288371196,2025-03-19 08:30:37.591109582,NS_B,B2.71.01 Dienstplaats,2.71.01,120.302738
RTLS_05226,Voedingspomp 3,equipment,2025-03-19 08:28:41.000000000,2025-03-19 08:28:51.000000000,UTIL_A,B2.63 Utility,2.63,10.0
RTLS_03875,Infuuspomp 1,equipment,2025-03-19 08:28:52.000000000,2025-03-19 08:29:08.000000000,UTIL_A,B2.63 Utility,2.63,16.0
RTLS_04503,Glucosemeter 1,equipment,2025-03-19 08:28:59.000000000,2025-03-19 08:29:17.000000000,NS_A,B2.71 Open wacht,2.71,18.0
RTLS_00949,EUREKA-VPL-009,nurse,2025-03-19 08:29:07.092735037,2025-03-19 08:33:02.585214627,ROOM_116,B2.56 2-bedskamer,2.56,235.492479
RTLS_02810,EUREKA-VPL-022,nurse,2025-03-19 08:29:11.328668743,2025-03-19 08:29:42.557555216,ROOM_108,B2.66 2-bedskamer,2.66,31.228886
RTLS_04605,Glucosemeter 2,equipment,2025-03-19 08:29:24.000000000,2025-03-19 08:29:44.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,20.0
RTLS_04920,Toiletstoel 3,equipment,2025-03-19 08:29:31.000000000,2025-03-19 08:29:54.000000000,STORAGE,B2.61 Opslag,2.61,23.0
RTLS_04294,Spuitaandrijver,equipment,2025-03-19 08:29:37.000000000,2025-03-19 08:30:13.000000000,UTIL_B,B2.75 Utility,2.75,36.0
RTLS_02811,EUREKA-VPL-022,nurse,2025-03-19 08:29:42.557555216,2025-03-19 08:30:02.831080845,ROOM_105,B2.82 1-bedskamer,2.82,20.273525
RTLS_05333,Voedingspomp 4,equipment,2025-03-19 08:29:43.000000000,2025-03-19 08:29:55.000000000,UTIL_B,B2.75 Utility,2.75,12.0
RTLS_03195,EUREKA-VPL-024,nurse,2025-03-19 08:29:43.380516281,2025-03-19 08:30:14.031586482,ROOM_110,B2.79 2-bedskamer,2.79,30.65107
RTLS_04185,Infuuspomp 4,equipment,2025-03-19 08:29:47.000000000,2025-03-19 08:30:16.000000000,UTIL_B,B2.75 Utility,2.75,29.0
RTLS_02812,EUREKA-VPL-022,nurse,2025-03-19 08:30:02.831080845,2025-03-19 08:30:17.573450194,ROOM_110,B2.79 2-bedskamer,2.79,14.742369
RTLS_05130,Voedingspomp 2,equipment,2025-03-19 08:30:03.000000000,2025-03-19 08:30:19.000000000,UTIL_B,B2.75 Utility,2.75,16.0
RTLS_03196,EUREKA-VPL-024,nurse,2025-03-19 08:30:14.031586482,2025-03-19 08:31:39.608358427,UTIL_B,B2.75 Utility,2.75,85.576771
RTLS_03983,Infuuspomp 2,equipment,2025-03-19 08:30:16.000000000,2025-03-19 08:30:34.000000000,UTIL_A,B2.63 Utility,2.63,18.0
RTLS_02813,EUREKA-VPL-022,nurse,2025-03-19 08:30:17.573450194,2025-03-19 08:30:27.457917373,KITCHEN,B2.77 Keuken,2.77,9.884467
RTLS_02814,EUREKA-VPL-022,nurse,2025-03-19 08:30:27.457917373,2025-03-19 08:32:51.335818448,STORAGE,B2.61 Opslag,2.61,143.877901
RTLS_02343,EUREKA-VPL-019,nurse,2025-03-19 08:30:37.591109582,2025-03-19 08:31:46.953681879,ROOM_114,B2.85 2-bedskamer,2.85,69.362572
RTLS_05440,Voedingspomp 5,equipment,2025-03-19 08:31:04.000000000,2025-03-19 08:31:09.000000000,UTIL_A,B2.63 Utility,2.63,5.0
RTLS_04708,Toiletstoel 1,equipment,2025-03-19 08:31:26.000000000,2025-03-19 08:31:52.000000000,UTIL_A,B2.63 Utility,2.63,26.0
RTLS_00660,EUREKA-VPL-007,nurse,2025-03-19 08:31:30.785375327,2025-03-19 08:31:52.146864232,ROOM_117,B2.54 2-bedskamer,2.54,21.361488
RTLS_04819,Toiletstoel 2,equipment,2025-03-19 08:31:39.000000000,2025-03-19 08:31:50.000000000,UTIL_B,B2.75 Utility,2.75,11.0
RTLS_03197,EUREKA-VPL-024,nurse,2025-03-19 08:31:39.608358427,2025-03-19 08:31:49.682820572,KITCHEN,B2.77 Keuken,2.77,10.074462
RTLS_02344,EUREKA-VPL-019,nurse,2025-03-19 08:31:46.953681879,2025-03-19 08:31:47.953681879,NS_A,B2.71 Open wacht,2.71,1.0
RTLS_02345,EUREKA-VPL-019,nurse,2025-03-19 08:31:47.953681879,2025-03-19 08:32:15.512164461,ROOM_102,B2.76 1-bedskamer,2.76,27.558482
RTLS_03198,EUREKA-VPL-024,nurse,2025-03-19 08:31:49.682820572,2025-03-19 08:33:16.478496582,BATHROOM,B2.57 Stortbad,2.57,86.795676
RTLS_00661,EUREKA-VPL-007,nurse,2025-03-19 08:31:52.146864232,2025-03-19 08:32:18.344669313,STORAGE,B2.61 Opslag,2.61,26.197805
RTLS_00156,EUREKA-VPL-002,nurse,2025-03-19 08:31:53.506496024,2025-03-19 08:32:01.555832462,KITCHEN,B2.77 Keuken,2.77,8.049336
RTLS_00157,EUREKA-VPL-002,nurse,2025-03-19 08:32:01.555832462,2025-03-19 08:40:32.565700493,UTIL_A,B2.63 Utility,2.63,511.009868
RTLS_04186,Infuuspomp 4,equipment,2025-03-19 08:32:14.000000000,2025-03-19 08:32:19.000000000,UTIL_B,B2.75 Utility,2.75,5.0
RTLS_01768,EUREKA-VPL-015,nurse,2025-03-19 08:32:14.024084125,2025-03-19 08:32:17.757042989,ROOM_110,B2.79 2-bedskamer,2.79,3.732958
RTLS_02346,EUREKA-VPL-019,nurse,2025-03-19 08:32:15.512164461,2025-03-19 08:32:27.461768071,ROOM_114,B2.85 2-bedskamer,2.85,11.949603
RTLS_01769,EUREKA-VPL-015,nurse,2025-03-19 08:32:17.757042989,2025-03-19 08:32:22.116600234,KITCHEN,B2.77 Keuken,2.77,4.359557
RTLS_05022,Voedingspomp 1,equipment,2025-03-19 08:32:18.000000000,2025-03-19 08:32:27.000000000,UTIL_A,B2.63 Utility,2.63,9.0
RTLS_00662,EUREKA-VPL-007,nurse,2025-03-19 08:32:18.344669313,2025-03-19 08:32:58.601271156,KITCHEN,B2.77 Keuken,2.77,40.256601
RTLS_01770,EUREKA-VPL-015,nurse,2025-03-19 08:32:22.116600234,2025-03-19 08:34:17.911632746,STORE_C,B2.65 Berging,2.65,115.795032
RTLS_02347,EUREKA-VPL-019,nurse,2025-03-19 08:32:27.461768071,2025-03-19 08:32:31.803977409,ROOM_103,B2.78 1-bedskamer,2.78,4.342209
RTLS_02348,EUREKA-VPL-019,nurse,2025-03-19 08:32:31.803977409,2025-03-19 08:35:03.475418656,STORAGE,B2.61 Opslag,2.61,151.671441
RTLS_05227,Voedingspomp 3,equipment,2025-03-19 08:32:39.000000000,2025-03-19 08:33:08.000000000,UTIL_A,B2.63 Utility,2.63,29.0
RTLS_02815,EUREKA-VPL-022,nurse,2025-03-19 08:32:51.335818448,2025-03-19 08:35:10.824476070,ROOM_111,B2.81 2-bedskamer,2.81,139.488657
RTLS_00663,EUREKA-VPL-007,nurse,2025-03-19 08:32:58.601271156,2025-03-19 08:33:07.454700332,ROOM_107,B2.64 2-bedskamer,2.64,8.853429
RTLS_04397,Bladderscan,equipment,2025-03-19 08:33:02.000000000,2025-03-19 08:33:15.000000000,UTIL_A,B2.63 Utility,2.63,13.0
RTLS_00950,EUREKA-VPL-009,nurse,2025-03-19 08:33:02.585214627,2025-03-19 08:33:08.792741150,KITCHEN,B2.77 Keuken,2.77,6.207526
RTLS_04295,Spuitaandrijver,equipment,2025-03-19 08:33:03.000000000,2025-03-19 08:33:33.000000000,UTIL_B,B2.75 Utility,2.75,30.0
RTLS_00664,EUREKA-VPL-007,nurse,2025-03-19 08:33:07.454700332,2025-03-19 08:33:23.145395530,BATHROOM,B2.57 Stortbad,2.57,15.690695
RTLS_00951,EUREKA-VPL-009,nurse,2025-03-19 08:33:08.792741150,2025-03-19 08:33:47.972721643,UTIL_A,B2.63 Utility,2.63,39.17998
RTLS_03199,EUREKA-VPL-024,nurse,2025-03-19 08:33:16.478496582,2025-03-19 08:33:56.389398163,BATH_B,B2.55 Badkamer,2.55,39.910901
RTLS_05334,Voedingspomp 4,equipment,2025-03-19 08:33:18.000000000,2025-03-19 08:33:32.000000000,UTIL_B,B2.75 Utility,2.75,14.0
RTLS_00665,EUREKA-VPL-007,nurse,2025-03-19 08:33:23.145395530,2025-03-19 08:33:29.924130516,STORE_C,B2.65 Berging,2.65,6.778734
RTLS_04606,Glucosemeter 2,equipment,2025-03-19 08:33:25.000000000,2025-03-19 08:34:00.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,35.0
RTLS_01088,EUREKA-VPL-010,nurse,2025-03-19 08:33:25.317355897,2025-03-19 08:39:33.321042973,NS_B,B2.71.01 Dienstplaats,2.71.01,368.003687
RTLS_00666,EUREKA-VPL-007,nurse,2025-03-19 08:33:29.924130516,2025-03-19 08:33:50.080017527,ROOM_117,B2.54 2-bedskamer,2.54,20.155887
RTLS_01477,EUREKA-VPL-013,nurse,2025-03-19 08:33:33.265083055,2025-03-19 08:35:31.032591210,ROOM_110,B2.79 2-bedskamer,2.79,117.767508
RTLS_00667,EUREKA-VPL-007,nurse,2025-03-19 08:33:50.080017527,2025-03-19 08:34:20.339832952,ROOM_116,B2.56 2-bedskamer,2.56,30.259815
RTLS_04085,Infuuspomp 3,equipment,2025-03-19 08:33:55.000000000,2025-03-19 08:34:05.000000000,UTIL_B,B2.75 Utility,2.75,10.0
RTLS_03200,EUREKA-VPL-024,nurse,2025-03-19 08:33:56.389398163,2025-03-19 08:35:01.468593199,KITCHEN,B2.77 Keuken,2.77,65.079195
RTLS_01771,EUREKA-VPL-015,nurse,2025-03-19 08:34:17.911632746,2025-03-19 08:34:26.941758149,NS_B,B2.71.01 Dienstplaats,2.71.01,9.030125
RTLS_00668,EUREKA-VPL-007,nurse,2025-03-19 08:34:20.339832952,2025-03-19 08:34:28.104993248,ROOM_118,B2.60 2-bedskamer,2.60,7.76516
RTLS_04504,Glucosemeter 1,equipment,2025-03-19 08:34:23.000000000,2025-03-19 08:34:32.000000000,NS_A,B2.71 Open wacht,2.71,9.0
RTLS_01772,EUREKA-VPL-015,nurse,2025-03-19 08:34:26.941758149,2025-03-19 08:35:25.738916370,ROOM_110,B2.79 2-bedskamer,2.79,58.797158
RTLS_01599,EUREKA-VPL-014,nurse,2025-03-19 08:34:27.744359879,2025-03-19 08:45:09.953828667,UTIL_B,B2.75 Utility,2.75,642.209468
RTLS_04820,Toiletstoel 2,equipment,2025-03-19 08:34:46.000000000,2025-03-19 08:34:59.000000000,UTIL_B,B2.75 Utility,2.75,13.0
RTLS_03201,EUREKA-VPL-024,nurse,2025-03-19 08:35:01.468593199,2025-03-19 08:36:18.863435119,NS_A,B2.71 Open wacht,2.71,77.394841
RTLS_03876,Infuuspomp 1,equipment,2025-03-19 08:35:03.000000000,2025-03-19 08:35:08.000000000,UTIL_A,B2.63 Utility,2.63,5.0
RTLS_02349,EUREKA-VPL-019,nurse,2025-03-19 08:35:03.475418656,2025-03-19 08:37:41.974759190,ROOM_114,B2.85 2-bedskamer,2.85,158.49934
RTLS_03020,EUREKA-VPL-023,nurse,2025-03-19 08:35:05.199402022,2025-03-19 08:37:19.402488721,NS_B,B2.71.01 Dienstplaats,2.71.01,134.203086
RTLS_03616,EUREKA-VPL-026,nurse,2025-03-19 08:35:09.667918939,2025-03-19 08:35:24.238251953,ROOM_105,B2.82 1-bedskamer,2.82,14.570333
RTLS_02816,EUREKA-VPL-022,nurse,2025-03-19 08:35:10.824476070,2025-03-19 08:35:37.114508353,STORE_C,B2.65 Berging,2.65,26.290032
RTLS_05023,Voedingspomp 1,equipment,2025-03-19 08:35:20.000000000,2025-03-19 08:35:40.000000000,UTIL_A,B2.63 Utility,2.63,20.0
RTLS_03617,EUREKA-VPL-026,nurse,2025-03-19 08:35:24.238251953,2025-03-19 08:40:23.323838030,PREP_A,B2.71.02 Voorbereiding,2.71.02,299.085586
RTLS_01773,EUREKA-VPL-015,nurse,2025-03-19 08:35:25.738916370,2025-03-19 08:35:53.277436159,ROOM_109,B2.68 2-bedskamer,2.68,27.538519
RTLS_05335,Voedingspomp 4,equipment,2025-03-19 08:35:29.000000000,2025-03-19 08:36:05.000000000,UTIL_B,B2.75 Utility,2.75,36.0
RTLS_04921,Toiletstoel 3,equipment,2025-03-19 08:35:29.000000000,2025-03-19 08:36:02.000000000,STORAGE,B2.61 Opslag,2.61,33.0
RTLS_01478,EUREKA-VPL-013,nurse,2025-03-19 08:35:31.032591210,2025-03-19 08:36:25.281242854,ROOM_117,B2.54 2-bedskamer,2.54,54.248651
RTLS_02817,EUREKA-VPL-022,nurse,2025-03-19 08:35:37.114508353,2025-03-19 08:35:40.259962926,STORAGE,B2.61 Opslag,2.61,3.145454
RTLS_02818,EUREKA-VPL-022,nurse,2025-03-19 08:35:40.259962926,2025-03-19 08:36:15.149082334,NS_A,B2.71 Open wacht,2.71,34.889119
RTLS_04709,Toiletstoel 1,equipment,2025-03-19 08:35:42.000000000,2025-03-19 08:35:51.000000000,UTIL_A,B2.63 Utility,2.63,9.0
RTLS_01774,EUREKA-VPL-015,nurse,2025-03-19 08:35:53.277436159,2025-03-19 08:36:00.345584959,ROOM_118,B2.60 2-bedskamer,2.60,7.068148
RTLS_01775,EUREKA-VPL-015,nurse,2025-03-19 08:36:00.345584959,2025-03-19 08:36:08.928128063,ROOM_112,B2.83 2-bedskamer,2.83,8.582543
RTLS_03202,EUREKA-VPL-024,nurse,2025-03-19 08:36:18.863435119,2025-03-19 08:36:33.852170626,BATH_B,B2.55 Badkamer,2.55,14.988735
RTLS_01479,EUREKA-VPL-013,nurse,2025-03-19 08:36:25.281242854,2025-03-19 08:36:26.281242854,PREP_A,B2.71.02 Voorbereiding,2.71.02,1.0
RTLS_01480,EUREKA-VPL-013,nurse,2025-03-19 08:36:26.281242854,2025-03-19 08:45:13.467572598,NS_B,B2.71.01 Dienstplaats,2.71.01,527.186329
RTLS_03203,EUREKA-VPL-024,nurse,2025-03-19 08:36:33.852170626,2025-03-19 08:36:52.242965157,ROOM_117,B2.54 2-bedskamer,2.54,18.390794
RTLS_05131,Voedingspomp 2,equipment,2025-03-19 08:36:34.000000000,2025-03-19 08:36:40.000000000,UTIL_B,B2.75 Utility,2.75,6.0
RTLS_05441,Voedingspomp 5,equipment,2025-03-19 08:36:40.000000000,2025-03-19 08:36:59.000000000,UTIL_A,B2.63 Utility,2.63,19.0
RTLS_04607,Glucosemeter 2,equipment,2025-03-19 08:36:45.000000000,2025-03-19 08:37:21.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,36.0
RTLS_04505,Glucosemeter 1,equipment,2025-03-19 08:37:00.000000000,2025-03-19 08:37:30.000000000,NS_A,B2.71 Open wacht,2.71,30.0
RTLS_03392,EUREKA-VPL-025,nurse,2025-03-19 08:37:05.858604473,2025-03-19 08:37:07.643215274,BATHROOM,B2.57 Stortbad,2.57,1.78461
RTLS_03393,EUREKA-VPL-025,nurse,2025-03-19 08:37:07.643215274,2025-03-19 08:48:33.821607274,STORAGE,B2.61 Opslag,2.61,686.178392
RTLS_04398,Bladderscan,equipment,2025-03-19 08:37:17.000000000,2025-03-19 08:37:37.000000000,UTIL_A,B2.63 Utility,2.63,20.0
RTLS_03021,EUREKA-VPL-023,nurse,2025-03-19 08:37:19.402488721,2025-03-19 08:44:07.581742021,STORE_A,B2.53 Berging,2.53,408.179253
RTLS_01279,EUREKA-VPL-011,nurse,2025-03-19 08:37:25.752996494,2025-03-19 08:47:06.144569208,PREP_A,B2.71.02 Voorbereiding,2.71.02,580.391572
RTLS_05132,Voedingspomp 2,equipment,2025-03-19 08:37:34.000000000,2025-03-19 08:37:41.000000000,UTIL_B,B2.75 Utility,2.75,7.0
RTLS_02350,EUREKA-VPL-019,nurse,2025-03-19 08:37:41.974759190,2025-03-19 08:37:52.244987287,ROOM_110,B2.79 2-bedskamer,2.79,10.270228
RTLS_02351,EUREKA-VPL-019,nurse,2025-03-19 08:37:52.244987287,2025-03-19 08:38:21.281764198,NS_B,B2.71.01 Dienstplaats,2.71.01,29.036776
RTLS_03984,Infuuspomp 2,equipment,2025-03-19 08:37:56.000000000,2025-03-19 08:38:06.000000000,UTIL_A,B2.63 Utility,2.63,10.0
RTLS_05228,Voedingspomp 3,equipment,2025-03-19 08:37:57.000000000,2025-03-19 08:38:09.000000000,UTIL_A,B2.63 Utility,2.63,12.0
RTLS_04187,Infuuspomp 4,equipment,2025-03-19 08:38:03.000000000,2025-03-19 08:38:23.000000000,UTIL_B,B2.75 Utility,2.75,20.0
RTLS_02352,EUREKA-VPL-019,nurse,2025-03-19 08:38:21.281764198,2025-03-19 08:38:27.371234013,ROOM_116,B2.56 2-bedskamer,2.56,6.089469
RTLS_05336,Voedingspomp 4,equipment,2025-03-19 08:38:37.000000000,2025-03-19 08:38:58.000000000,UTIL_B,B2.75 Utility,2.75,21.0
RTLS_04710,Toiletstoel 1,equipment,2025-03-19 08:39:10.000000000,2025-03-19 08:39:38.000000000,UTIL_A,B2.63 Utility,2.63,28.0
RTLS_03877,Infuuspomp 1,equipment,2025-03-19 08:39:16.000000000,2025-03-19 08:39:34.000000000,UTIL_A,B2.63 Utility,2.63,18.0
RTLS_04086,Infuuspomp 3,equipment,2025-03-19 08:39:21.000000000,2025-03-19 08:39:32.000000000,UTIL_B,B2.75 Utility,2.75,11.0
RTLS_01089,EUREKA-VPL-010,nurse,2025-03-19 08:39:33.321042973,2025-03-19 08:39:39.821980091,ROOM_103,B2.78 1-bedskamer,2.78,6.500937
RTLS_01090,EUREKA-VPL-010,nurse,2025-03-19 08:39:39.821980091,2025-03-19 08:40:26.154774302,ROOM_109,B2.68 2-bedskamer,2.68,46.332794
RTLS_04922,Toiletstoel 3,equipment,2025-03-19 08:40:00.000000000,2025-03-19 08:40:22.000000000,STORAGE,B2.61 Opslag,2.61,22.0
RTLS_05133,Voedingspomp 2,equipment,2025-03-19 08:40:14.000000000,2025-03-19 08:40:20.000000000,UTIL_B,B2.75 Utility,2.75,6.0
RTLS_01091,EUREKA-VPL-010,nurse,2025-03-19 08:40:26.154774302,2025-03-19 08:40:28.046537004,ROOM_102,B2.76 1-bedskamer,2.76,1.891762
RTLS_01092,EUREKA-VPL-010,nurse,2025-03-19 08:40:28.046537004,2025-03-19 08:46:58.697691004,ROOM_106,B2.62 2-bedskamer,2.62,390.651154
