rtls_interval_id,asset_id,asset_type,start_time,end_time,location_id,location_name,location_code,duration_sec
RTLS_02028,Infuuspomp 2,equipment,2025-03-19 09:39:29.000000000,2025-03-19 09:39:35.000000000,UTIL_A,B2.63 Utility,2.63,6.0
RTLS_01787,EUREKA-VPL-015,nurse,2025-03-19 09:39:36.239018636,2025-03-19 09:39:37.709580881,NS_A,B2.71 Open wacht,2.71,1.470562
RTLS_01788,EUREKA-VPL-015,nurse,2025-03-19 09:39:37.709580881,2025-03-19 09:44:52.556910931,BATH_B,B2.55 Badkamer,2.55,314.84733
RTLS_03397,Voedingspomp 4,equipment,2025-03-19 09:40:08.000000000,2025-03-19 09:40:40.000000000,UTIL_B,B2.75 Utility,2.75,32.0
RTLS_01921,Infuuspomp 1,equipment,2025-03-19 09:40:17.000000000,2025-03-19 09:40:39.000000000,UTIL_A,B2.63 Utility,2.63,22.0
RTLS_02764,Toiletstoel 1,equipment,2025-03-19 09:40:26.000000000,2025-03-19 09:40:45.000000000,UTIL_A,B2.63 Utility,2.63,19.0
RTLS_02973,Toiletstoel 3,equipment,2025-03-19 09:40:33.000000000,2025-03-19 09:41:00.000000000,STORAGE,B2.61 Opslag,2.61,27.0
RTLS_02649,Glucosemeter 2,equipment,2025-03-19 09:40:55.000000000,2025-03-19 09:41:04.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,9.0
RTLS_01494,EUREKA-VPL-013,nurse,2025-03-19 09:40:56.396312480,2025-03-19 09:42:50.894266392,ROOM_106,B2.62 2-bedskamer,2.62,114.497953
RTLS_02141,Infuuspomp 3,equipment,2025-03-19 09:41:20.000000000,2025-03-19 09:41:49.000000000,UTIL_B,B2.75 Utility,2.75,29.0
RTLS_03081,Voedingspomp 1,equipment,2025-03-19 09:41:25.000000000,2025-03-19 09:41:56.000000000,UTIL_A,B2.63 Utility,2.63,31.0
RTLS_03502,Voedingspomp 5,equipment,2025-03-19 09:42:10.000000000,2025-03-19 09:42:36.000000000,UTIL_A,B2.63 Utility,2.63,26.0
RTLS_02348,Spuitaandrijver,equipment,2025-03-19 09:42:13.000000000,2025-03-19 09:42:28.000000000,UTIL_B,B2.75 Utility,2.75,15.0
RTLS_01495,EUREKA-VPL-013,nurse,2025-03-19 09:42:50.894266392,2025-03-19 10:00:00.000000000,PREP_B,B2.71.02 Voorbereiding,2.71.02,1029.105733
RTLS_02247,Infuuspomp 4,equipment,2025-03-19 09:43:01.000000000,2025-03-19 09:43:08.000000000,UTIL_B,B2.75 Utility,2.75,7.0
RTLS_01412,EUREKA-VPL-012,nurse,2025-03-19 09:43:14.186603052,2025-03-19 10:00:00.000000000,UTIL_A,B2.63 Utility,2.63,1005.813396
RTLS_02349,Spuitaandrijver,equipment,2025-03-19 09:43:43.000000000,2025-03-19 09:43:58.000000000,UTIL_B,B2.75 Utility,2.75,15.0
RTLS_02029,Infuuspomp 2,equipment,2025-03-19 09:43:53.000000000,2025-03-19 09:44:20.000000000,UTIL_A,B2.63 Utility,2.63,27.0
RTLS_03398,Voedingspomp 4,equipment,2025-03-19 09:44:09.000000000,2025-03-19 09:44:15.000000000,UTIL_B,B2.75 Utility,2.75,6.0
RTLS_02442,Bladderscan,equipment,2025-03-19 09:44:16.000000000,2025-03-19 09:44:47.000000000,UTIL_A,B2.63 Utility,2.63,31.0
RTLS_01116,EUREKA-VPL-010,nurse,2025-03-19 09:44:35.483068194,2025-03-19 09:44:55.373509074,ROOM_108,B2.66 2-bedskamer,2.66,19.89044
RTLS_02142,Infuuspomp 3,equipment,2025-03-19 09:44:50.000000000,2025-03-19 09:45:06.000000000,UTIL_B,B2.75 Utility,2.75,16.0
RTLS_01789,EUREKA-VPL-015,nurse,2025-03-19 09:44:52.556910931,2025-03-19 09:46:20.192837201,ROOM_102,B2.76 1-bedskamer,2.76,87.635926
RTLS_01889,Medicatiekar geel,equipment,2025-03-19 09:44:52.556910931,2025-03-19 09:46:20.192837201,ROOM_102,B2.76 1-bedskamer,2.76,87.635926
RTLS_01117,EUREKA-VPL-010,nurse,2025-03-19 09:44:55.373509074,2025-03-19 09:48:14.877071854,ROOM_107,B2.64 2-bedskamer,2.64,199.503562
RTLS_01881,Medicatiekar groen,equipment,2025-03-19 09:44:55.373509074,2025-03-19 09:48:14.877071854,ROOM_107,B2.64 2-bedskamer,2.64,199.503562
RTLS_02350,Spuitaandrijver,equipment,2025-03-19 09:45:15.000000000,2025-03-19 09:45:42.000000000,UTIL_B,B2.75 Utility,2.75,27.0
RTLS_02545,Glucosemeter 1,equipment,2025-03-19 09:45:25.000000000,2025-03-19 09:45:38.000000000,NS_A,B2.71 Open wacht,2.71,13.0
RTLS_00530,EUREKA-VPL-006,nurse,2025-03-19 09:45:58.607612439,2025-03-19 09:46:12.408787463,ROOM_105,B2.82 1-bedskamer,2.82,13.801175
RTLS_03188,Voedingspomp 2,equipment,2025-03-19 09:46:00.000000000,2025-03-19 09:46:27.000000000,UTIL_B,B2.75 Utility,2.75,27.0
RTLS_03292,Voedingspomp 3,equipment,2025-03-19 09:46:03.000000000,2025-03-19 09:46:08.000000000,UTIL_A,B2.63 Utility,2.63,5.0
RTLS_03082,Voedingspomp 1,equipment,2025-03-19 09:46:11.000000000,2025-03-19 09:46:19.000000000,UTIL_A,B2.63 Utility,2.63,8.0
RTLS_02765,Toiletstoel 1,equipment,2025-03-19 09:46:13.000000000,2025-03-19 09:46:24.000000000,UTIL_A,B2.63 Utility,2.63,11.0
RTLS_02871,Toiletstoel 2,equipment,2025-03-19 09:46:19.000000000,2025-03-19 09:46:44.000000000,UTIL_B,B2.75 Utility,2.75,25.0
RTLS_01790,EUREKA-VPL-015,nurse,2025-03-19 09:46:20.192837201,2025-03-19 09:46:51.255013501,BATHROOM,B2.57 Stortbad,2.57,31.062176
RTLS_02143,Infuuspomp 3,equipment,2025-03-19 09:46:40.000000000,2025-03-19 09:46:51.000000000,UTIL_B,B2.75 Utility,2.75,11.0
RTLS_03503,Voedingspomp 5,equipment,2025-03-19 09:46:40.000000000,2025-03-19 09:46:58.000000000,UTIL_A,B2.63 Utility,2.63,18.0
RTLS_02030,Infuuspomp 2,equipment,2025-03-19 09:46:54.000000000,2025-03-19 09:47:05.000000000,UTIL_A,B2.63 Utility,2.63,11.0
RTLS_01922,Infuuspomp 1,equipment,2025-03-19 09:47:16.000000000,2025-03-19 09:47:33.000000000,UTIL_A,B2.63 Utility,2.63,17.0
RTLS_02443,Bladderscan,equipment,2025-03-19 09:47:17.000000000,2025-03-19 09:47:31.000000000,UTIL_A,B2.63 Utility,2.63,14.0
RTLS_02650,Glucosemeter 2,equipment,2025-03-19 09:47:31.000000000,2025-03-19 09:47:39.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,8.0
RTLS_02974,Toiletstoel 3,equipment,2025-03-19 09:47:57.000000000,2025-03-19 09:48:27.000000000,STORAGE,B2.61 Opslag,2.61,30.0
RTLS_02248,Infuuspomp 4,equipment,2025-03-19 09:48:12.000000000,2025-03-19 09:48:31.000000000,UTIL_B,B2.75 Utility,2.75,19.0
RTLS_01118,EUREKA-VPL-010,nurse,2025-03-19 09:48:14.877071854,2025-03-19 09:48:59.551745108,STORAGE,B2.61 Opslag,2.61,44.674673
RTLS_03504,Voedingspomp 5,equipment,2025-03-19 09:48:25.000000000,2025-03-19 09:48:56.000000000,UTIL_A,B2.63 Utility,2.63,31.0
RTLS_02546,Glucosemeter 1,equipment,2025-03-19 09:48:26.000000000,2025-03-19 09:48:48.000000000,NS_A,B2.71 Open wacht,2.71,22.0
RTLS_03399,Voedingspomp 4,equipment,2025-03-19 09:48:45.000000000,2025-03-19 09:48:56.000000000,UTIL_B,B2.75 Utility,2.75,11.0
RTLS_01119,EUREKA-VPL-010,nurse,2025-03-19 09:48:59.551745108,2025-03-19 09:49:26.192231563,BATH_B,B2.55 Badkamer,2.55,26.640486
RTLS_03293,Voedingspomp 3,equipment,2025-03-19 09:49:26.000000000,2025-03-19 09:49:39.000000000,UTIL_A,B2.63 Utility,2.63,13.0
RTLS_01120,EUREKA-VPL-010,nurse,2025-03-19 09:49:26.192231563,2025-03-19 09:54:43.096115563,NS_A,B2.71 Open wacht,2.71,316.903884
RTLS_00259,EUREKA-VPL-003,nurse,2025-03-19 09:49:51.914173924,2025-03-19 09:52:43.479880494,NS_B,B2.71.01 Dienstplaats,2.71.01,171.565706
RTLS_02444,Bladderscan,equipment,2025-03-19 09:51:09.000000000,2025-03-19 09:51:20.000000000,UTIL_A,B2.63 Utility,2.63,11.0
RTLS_02249,Infuuspomp 4,equipment,2025-03-19 09:51:12.000000000,2025-03-19 09:51:27.000000000,UTIL_B,B2.75 Utility,2.75,15.0
RTLS_03083,Voedingspomp 1,equipment,2025-03-19 09:51:56.000000000,2025-03-19 09:52:31.000000000,UTIL_A,B2.63 Utility,2.63,35.0
RTLS_02031,Infuuspomp 2,equipment,2025-03-19 09:52:06.000000000,2025-03-19 09:52:23.000000000,UTIL_A,B2.63 Utility,2.63,17.0
RTLS_03189,Voedingspomp 2,equipment,2025-03-19 09:52:06.000000000,2025-03-19 09:52:29.000000000,UTIL_B,B2.75 Utility,2.75,23.0
RTLS_03400,Voedingspomp 4,equipment,2025-03-19 09:52:09.000000000,2025-03-19 09:52:30.000000000,UTIL_B,B2.75 Utility,2.75,21.0
RTLS_02766,Toiletstoel 1,equipment,2025-03-19 09:52:17.000000000,2025-03-19 09:52:27.000000000,UTIL_A,B2.63 Utility,2.63,10.0
RTLS_02351,Spuitaandrijver,equipment,2025-03-19 09:52:30.000000000,2025-03-19 09:53:07.000000000,UTIL_B,B2.75 Utility,2.75,37.0
RTLS_03294,Voedingspomp 3,equipment,2025-03-19 09:52:38.000000000,2025-03-19 09:53:04.000000000,UTIL_A,B2.63 Utility,2.63,26.0
RTLS_02547,Glucosemeter 1,equipment,2025-03-19 09:52:45.000000000,2025-03-19 09:53:13.000000000,NS_A,B2.71 Open wacht,2.71,28.0
RTLS_01923,Infuuspomp 1,equipment,2025-03-19 09:52:52.000000000,2025-03-19 09:53:28.000000000,UTIL_A,B2.63 Utility,2.63,36.0
RTLS_02975,Toiletstoel 3,equipment,2025-03-19 09:53:27.000000000,2025-03-19 09:54:02.000000000,STORAGE,B2.61 Opslag,2.61,35.0
RTLS_02872,Toiletstoel 2,equipment,2025-03-19 09:54:02.000000000,2025-03-19 09:54:18.000000000,UTIL_B,B2.75 Utility,2.75,16.0
RTLS_02548,Glucosemeter 1,equipment,2025-03-19 09:54:06.000000000,2025-03-19 09:54:15.000000000,NS_A,B2.71 Open wacht,2.71,9.0
RTLS_02144,Infuuspomp 3,equipment,2025-03-19 09:54:16.000000000,2025-03-19 09:54:41.000000000,UTIL_B,B2.75 Utility,2.75,25.0
RTLS_02651,Glucosemeter 2,equipment,2025-03-19 09:54:20.000000000,2025-03-19 09:54:51.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,31.0
RTLS_02445,Bladderscan,equipment,2025-03-19 09:54:24.000000000,2025-03-19 09:54:40.000000000,UTIL_A,B2.63 Utility,2.63,16.0
RTLS_03505,Voedingspomp 5,equipment,2025-03-19 09:54:39.000000000,2025-03-19 09:55:14.000000000,UTIL_A,B2.63 Utility,2.63,35.0
RTLS_01121,EUREKA-VPL-010,nurse,2025-03-19 09:54:43.096115563,2025-03-19 09:54:58.624927048,ROOM_109,B2.68 2-bedskamer,2.68,15.528811
RTLS_03084,Voedingspomp 1,equipment,2025-03-19 09:54:51.000000000,2025-03-19 09:55:01.000000000,UTIL_A,B2.63 Utility,2.63,10.0
RTLS_01122,EUREKA-VPL-010,nurse,2025-03-19 09:54:58.624927048,2025-03-19 09:55:16.919332015,ROOM_110,B2.79 2-bedskamer,2.79,18.294404
RTLS_01123,EUREKA-VPL-010,nurse,2025-03-19 09:55:16.919332015,2025-03-19 09:55:27.710052045,ROOM_108,B2.66 2-bedskamer,2.66,10.79072
RTLS_01124,EUREKA-VPL-010,nurse,2025-03-19 09:55:27.710052045,2025-03-19 09:56:24.987629715,ROOM_101,B2.74 1-bedskamer,2.74,57.277577
RTLS_02976,Toiletstoel 3,equipment,2025-03-19 09:55:33.000000000,2025-03-19 09:56:03.000000000,STORAGE,B2.61 Opslag,2.61,30.0
RTLS_02250,Infuuspomp 4,equipment,2025-03-19 09:55:56.000000000,2025-03-19 09:56:22.000000000,UTIL_B,B2.75 Utility,2.75,26.0
RTLS_00171,EUREKA-VPL-002,nurse,2025-03-19 09:56:21.139526930,2025-03-19 09:57:40.791119065,ROOM_103,B2.78 1-bedskamer,2.78,79.651592
RTLS_01125,EUREKA-VPL-010,nurse,2025-03-19 09:56:24.987629715,2025-03-19 09:56:28.608172371,STORAGE,B2.61 Opslag,2.61,3.620542
RTLS_02145,Infuuspomp 3,equipment,2025-03-19 09:56:41.000000000,2025-03-19 09:57:01.000000000,UTIL_B,B2.75 Utility,2.75,20.0
RTLS_02652,Glucosemeter 2,equipment,2025-03-19 09:56:42.000000000,2025-03-19 09:57:10.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,28.0
RTLS_03295,Voedingspomp 3,equipment,2025-03-19 09:57:19.000000000,2025-03-19 09:57:39.000000000,UTIL_A,B2.63 Utility,2.63,20.0
RTLS_02446,Bladderscan,equipment,2025-03-19 09:57:36.000000000,2025-03-19 09:57:54.000000000,UTIL_A,B2.63 Utility,2.63,18.0
RTLS_02032,Infuuspomp 2,equipment,2025-03-19 09:58:09.000000000,2025-03-19 09:58:18.000000000,UTIL_A,B2.63 Utility,2.63,9.0
RTLS_03401,Voedingspomp 4,equipment,2025-03-19 09:58:11.000000000,2025-03-19 09:58:25.000000000,UTIL_B,B2.75 Utility,2.75,14.0
RTLS_02251,Infuuspomp 4,equipment,2025-03-19 09:58:18.000000000,2025-03-19 09:58:43.000000000,UTIL_B,B2.75 Utility,2.75,25.0
RTLS_03190,Voedingspomp 2,equipment,2025-03-19 09:58:26.000000000,2025-03-19 09:58:47.000000000,UTIL_B,B2.75 Utility,2.75,21.0
RTLS_02767,Toiletstoel 1,equipment,2025-03-19 09:58:32.000000000,2025-03-19 09:58:40.000000000,UTIL_A,B2.63 Utility,2.63,8.0
RTLS_02653,Glucosemeter 2,equipment,2025-03-19 09:58:47.000000000,2025-03-19 09:59:10.000000000,NS_B,B2.71.01 Dienstplaats,2.71.01,23.0
RTLS_02146,Infuuspomp 3,equipment,2025-03-19 09:59:08.000000000,2025-03-19 09:59:27.000000000,UTIL_B,B2.75 Utility,2.75,19.0
RTLS_02873,Toiletstoel 2,equipment,2025-03-19 09:59:16.000000000,2025-03-19 09:59:28.000000000,UTIL_B,B2.75 Utility,2.75,12.0
RTLS_02352,Spuitaandrijver,equipment,2025-03-19 09:59:19.000000000,2025-03-19 09:59:49.000000000,UTIL_B,B2.75 Utility,2.75,30.0
RTLS_01924,Infuuspomp 1,equipment,2025-03-19 09:59:25.000000000,2025-03-19 10:00:02.000000000,UTIL_A,B2.63 Utility,2.63,37.0
RTLS_02977,Toiletstoel 3,equipment,2025-03-19 09:59:31.000000000,2025-03-19 09:59:50.000000000,STORAGE,B2.61 Opslag,2.61,19.0
RTLS_02033,Infuuspomp 2,equipment,2025-03-19 09:59:56.000000000,2025-03-19 10:00:19.000000000,UTIL_A,B2.63 Utility,2.63,23.0
RTLS_00039,EUREKA-VPL-001,nurse,2025-03-19 10:00:00.000000000,2025-03-19 10:00:13.584094502,ROOM_107,B2.64 2-bedskamer,2.64,13.584094
RTLS_00172,EUREKA-VPL-002,nurse,2025-03-19 10:00:00.000000000,2025-03-19 10:00:14.167219464,ROOM_104,B2.80 1-bedskamer,2.80,14.167219
RTLS_00260,EUREKA-VPL-003,nurse,2025-03-19 10:00:00.000000000,2025-03-19 10:25:42.857142857,PREP_A,B2.71.02 Voorbereiding,2.71.02,1542.857142
RTLS_00322,EUREKA-VPL-004,nurse,2025-03-19 10:00:00.000000000,2025-03-19 10:00:05.170787704,BATHROOM,B2.57 Stortbad,2.57,5.170787
RTLS_00409,EUREKA-VPL-005,nurse,2025-03-19 10:00:00.000000000,2025-03-19 10:10:02.055608705,ROOM_101,B2.74 1-bedskamer,2.74,602.055608
RTLS_00531,EUREKA-VPL-006,nurse,2025-03-19 10:00:00.000000000,2025-03-19 10:00:01.896935139,ROOM_108,B2.66 2-bedskamer,2.66,1.896935
RTLS_00690,EUREKA-VPL-007,nurse,2025-03-19 10:00:00.000000000,2025-03-19 10:01:12.740459793,BATHROOM,B2.57 Stortbad,2.57,72.740459
RTLS_00842,EUREKA-VPL-008,nurse,2025-03-19 10:00:00.000000000,2025-03-19 10:04:23.797852079,NS_B,B2.71.01 Dienstplaats,2.71.01,263.797852
RTLS_00971,EUREKA-VPL-009,nurse,2025-03-19 10:00:00.000000000,2025-03-19 10:00:25.275504922,ROOM_104,B2.80 1-bedskamer,2.80,25.275504
RTLS_01126,EUREKA-VPL-010,nurse,2025-03-19 10:00:00.000000000,2025-03-19 10:00:17.565659945,KITCHEN,B2.77 Keuken,2.77,17.565659
RTLS_01302,EUREKA-VPL-011,nurse,2025-03-19 10:00:00.000000000,2025-03-19 10:00:07.317902022,KITCHEN,B2.77 Keuken,2.77,7.317902
RTLS_01413,EUREKA-VPL-012,nurse,2025-03-19 10:00:00.000000000,2025-03-19 10:00:15.887434174,ROOM_105,B2.82 1-bedskamer,2.82,15.887434
RTLS_01496,EUREKA-VPL-013,nurse,2025-03-19 10:00:00.000000000,2025-03-19 10:02:23.580714884,NS_A,B2.71 Open wacht,2.71,143.580714
RTLS_01629,EUREKA-VPL-014,nurse,2025-03-19 10:00:00.000000000,2025-03-19 10:03:09.789117659,ROOM_103,B2.78 1-bedskamer,2.78,189.789117
RTLS_01791,EUREKA-VPL-015,nurse,2025-03-19 10:00:00.000000000,2025-03-19 10:03:49.997713160,UTIL_B,B2.75 Utility,2.75,229.997713
RTLS_00532,EUREKA-VPL-006,nurse,2025-03-19 10:00:01.896935139,2025-03-19 10:06:24.331964965,NS_A,B2.71 Open wacht,2.71,382.435029
RTLS_02549,Glucosemeter 1,equipment,2025-03-19 10:00:05.000000000,2025-03-19 10:00:37.000000000,NS_A,B2.71 Open wacht,2.71,32.0
RTLS_00323,EUREKA-VPL-004,nurse,2025-03-19 10:00:05.170787704,2025-03-19 10:18:03.619551304,UTIL_A,B2.63 Utility,2.63,1078.448763
RTLS_01303,EUREKA-VPL-011,nurse,2025-03-19 10:00:07.317902022,2025-03-19 10:00:12.231987930,ROOM_102,B2.76 1-bedskamer,2.76,4.914085
RTLS_01304,EUREKA-VPL-011,nurse,2025-03-19 10:00:12.231987930,2025-03-19 10:00:25.465381518,ROOM_104,B2.80 1-bedskamer,2.80,13.233393
RTLS_00040,EUREKA-VPL-001,nurse,2025-03-19 10:00:13.584094502,2025-03-19 10:00:14.584094502,STORE_C,B2.65 Berging,2.65,1.0
RTLS_00173,EUREKA-VPL-002,nurse,2025-03-19 10:00:14.167219464,2025-03-19 10:00:31.160401082,ROOM_107,B2.64 2-bedskamer,2.64,16.993181
RTLS_00041,EUREKA-VPL-001,nurse,2025-03-19 10:00:14.584094502,2025-03-19 10:00:58.371038905,ROOM_101,B2.74 1-bedskamer,2.74,43.786944
RTLS_01414,EUREKA-VPL-012,nurse,2025-03-19 10:00:15.887434174,2025-03-19 10:01:17.195967209,KITCHEN,B2.77 Keuken,2.77,61.308533
RTLS_01127,EUREKA-VPL-010,nurse,2025-03-19 10:00:17.565659945,2025-03-19 10:00:55.088393930,ROOM_109,B2.68 2-bedskamer,2.68,37.522733
RTLS_00972,EUREKA-VPL-009,nurse,2025-03-19 10:00:25.275504922,2025-03-19 10:01:02.045713299,ROOM_109,B2.68 2-bedskamer,2.68,36.770208
RTLS_01305,EUREKA-VPL-011,nurse,2025-03-19 10:00:25.465381518,2025-03-19 10:00:35.005006339,ROOM_110,B2.79 2-bedskamer,2.79,9.539624
RTLS_00174,EUREKA-VPL-002,nurse,2025-03-19 10:00:31.160401082,2025-03-19 10:01:26.943769958,KITCHEN,B2.77 Keuken,2.77,55.783368
RTLS_01306,EUREKA-VPL-011,nurse,2025-03-19 10:00:35.005006339,2025-03-19 10:01:58.972232280,KITCHEN,B2.77 Keuken,2.77,83.967225
RTLS_03085,Voedingspomp 1,equipment,2025-03-19 10:00:48.000000000,2025-03-19 10:01:03.000000000,UTIL_A,B2.63 Utility,2.63,15.0
RTLS_01128,EUREKA-VPL-010,nurse,2025-03-19 10:00:55.088393930,2025-03-19 10:00:57.370319790,KITCHEN,B2.77 Keuken,2.77,2.281925
RTLS_01129,EUREKA-VPL-010,nurse,2025-03-19 10:00:57.370319790,2025-03-19 10:01:02.545842310,STORE_C,B2.65 Berging,2.65,5.175522
RTLS_03506,Voedingspomp 5,equipment,2025-03-19 10:00:58.000000000,2025-03-19 10:01:34.000000000,UTIL_A,B2.63 Utility,2.63,36.0
RTLS_00042,EUREKA-VPL-001,nurse,2025-03-19 10:00:58.371038905,2025-03-19 10:01:05.214015238,ROOM_106,B2.62 2-bedskamer,2.62,6.842976
RTLS_00973,EUREKA-VPL-009,nurse,2025-03-19 10:01:02.045713299,2025-03-19 10:03:04.768765924,NS_A,B2.71 Open wacht,2.71,122.723052
RTLS_01130,EUREKA-VPL-010,nurse,2025-03-19 10:01:02.545842310,2025-03-19 10:01:13.164072618,KITCHEN,B2.77 Keuken,2.77,10.61823
RTLS_00043,EUREKA-VPL-001,nurse,2025-03-19 10:01:05.214015238,2025-03-19 10:03:42.550834762,ROOM_103,B2.78 1-bedskamer,2.78,157.336819
RTLS_00691,EUREKA-VPL-007,nurse,2025-03-19 10:01:12.740459793,2025-03-19 10:01:52.055222001,ROOM_103,B2.78 1-bedskamer,2.78,39.314762
RTLS_01131,EUREKA-VPL-010,nurse,2025-03-19 10:01:13.164072618,2025-03-19 10:01:32.365083993,ROOM_110,B2.79 2-bedskamer,2.79,19.201011
RTLS_02147,Infuuspomp 3,equipment,2025-03-19 10:01:15.000000000,2025-03-19 10:01:40.000000000,UTIL_B,B2.75 Utility,2.75,25.0
RTLS_01415,EUREKA-VPL-012,nurse,2025-03-19 10:01:17.195967209,2025-03-19 10:01:44.364197516,ROOM_107,B2.64 2-bedskamer,2.64,27.16823
RTLS_03296,Voedingspomp 3,equipment,2025-03-19 10:01:24.000000000,2025-03-19 10:01:50.000000000,UTIL_A,B2.63 Utility,2.63,26.0
RTLS_00175,EUREKA-VPL-002,nurse,2025-03-19 10:01:26.943769958,2025-03-19 10:01:32.355439668,NS_B,B2.71.01 Dienstplaats,2.71.01,5.411669
RTLS_00176,EUREKA-VPL-002,nurse,2025-03-19 10:01:32.355439668,2025-03-19 10:02:07.203482114,PREP_A,B2.71.02 Voorbereiding,2.71.02,34.848042
RTLS_01132,EUREKA-VPL-010,nurse,2025-03-19 10:01:32.365083993,2025-03-19 10:01:38.277150217,ROOM_108,B2.66 2-bedskamer,2.66,5.912066
RTLS_01133,EUREKA-VPL-010,nurse,2025-03-19 10:01:38.277150217,2025-03-19 10:02:10.534011882,NS_A,B2.71 Open wacht,2.71,32.256861
RTLS_01416,EUREKA-VPL-012,nurse,2025-03-19 10:01:44.364197516,2025-03-19 10:01:53.876676154,ROOM_104,B2.80 1-bedskamer,2.80,9.512478
RTLS_03402,Voedingspomp 4,equipment,2025-03-19 10:01:48.000000000,2025-03-19 10:01:55.000000000,UTIL_B,B2.75 Utility,2.75,7.0
RTLS_00692,EUREKA-VPL-007,nurse,2025-03-19 10:01:52.055222001,2025-03-19 10:02:48.424767193,ROOM_101,B2.74 1-bedskamer,2.74,56.369545
RTLS_01417,EUREKA-VPL-012,nurse,2025-03-19 10:01:53.876676154,2025-03-19 10:02:19.355552816,ROOM_106,B2.62 2-bedskamer,2.62,25.478876
RTLS_01307,EUREKA-VPL-011,nurse,2025-03-19 10:01:58.972232280,2025-03-19 10:15:22.286332356,STORE_A,B2.53 Berging,2.53,803.3141
RTLS_02447,Bladderscan,equipment,2025-03-19 10:02:07.000000000,2025-03-19 10:02:34.000000000,UTIL_A,B2.63 Utility,2.63,27.0
RTLS_00177,EUREKA-VPL-002,nurse,2025-03-19 10:02:07.203482114,2025-03-19 10:02:22.313934425,KITCHEN,B2.77 Keuken,2.77,15.110452
RTLS_01134,EUREKA-VPL-010,nurse,2025-03-19 10:02:10.534011882,2025-03-19 10:03:20.113401174,STORE_B,B2.59 Berging,2.59,69.579389
RTLS_01418,EUREKA-VPL-012,nurse,2025-03-19 10:02:19.355552816,2025-03-19 10:02:42.962206866,ROOM_108,B2.66 2-bedskamer,2.66,23.606654
RTLS_00178,EUREKA-VPL-002,nurse,2025-03-19 10:02:22.313934425,2025-03-19 10:19:03.748739991,STORE_B,B2.59 Berging,2.59,1001.434805
RTLS_01497,EUREKA-VPL-013,nurse,2025-03-19 10:02:23.580714884,2025-03-19 10:03:09.142505307,KITCHEN,B2.77 Keuken,2.77,45.56179
RTLS_02768,Toiletstoel 1,equipment,2025-03-19 10:02:37.000000000,2025-03-19 10:03:03.000000000,UTIL_A,B2.63 Utility,2.63,26.0
RTLS_01419,EUREKA-VPL-012,nurse,2025-03-19 10:02:42.962206866,2025-03-19 10:02:57.054236023,ROOM_101,B2.74 1-bedskamer,2.74,14.092029
RTLS_00693,EUREKA-VPL-007,nurse,2025-03-19 10:02:48.424767193,2025-03-19 10:03:14.922254382,ROOM_105,B2.82 1-bedskamer,2.82,26.497487
RTLS_02874,Toiletstoel 2,equipment,2025-03-19 10:02:50.000000000,2025-03-19 10:03:00.000000000,UTIL_B,B2.75 Utility,2.75,10.0
RTLS_01420,EUREKA-VPL-012,nurse,2025-03-19 10:02:57.054236023,2025-03-19 10:03:12.227049401,KITCHEN,B2.77 Keuken,2.77,15.172813
RTLS_00974,EUREKA-VPL-009,nurse,2025-03-19 10:03:04.768765924,2025-03-19 10:03:07.389748750,ROOM_109,B2.68 2-bedskamer,2.68,2.620982
RTLS_00975,EUREKA-VPL-009,nurse,2025-03-19 10:03:07.389748750,2025-03-19 10:03:54.195728176,ROOM_107,B2.64 2-bedskamer,2.64,46.805979
RTLS_01498,EUREKA-VPL-013,nurse,2025-03-19 10:03:09.142505307,2025-03-19 10:10:03.381620645,PREP_A,B2.71.02 Voorbereiding,2.71.02,414.239115
RTLS_01630,EUREKA-VPL-014,nurse,2025-03-19 10:03:09.789117659,2025-03-19 10:04:06.219002148,ROOM_106,B2.62 2-bedskamer,2.62,56.429884
RTLS_01421,EUREKA-VPL-012,nurse,2025-03-19 10:03:12.227049401,2025-03-19 10:03:17.574025506,ROOM_105,B2.82 1-bedskamer,2.82,5.346976
RTLS_00694,EUREKA-VPL-007,nurse,2025-03-19 10:03:14.922254382,2025-03-19 10:05:26.876140498,ROOM_109,B2.68 2-bedskamer,2.68,131.953886
RTLS_01422,EUREKA-VPL-012,nurse,2025-03-19 10:03:17.574025506,2025-03-19 10:10:07.429445616,STORE_A,B2.53 Berging,2.53,409.85542
RTLS_01135,EUREKA-VPL-010,nurse,2025-03-19 10:03:20.113401174,2025-03-19 10:03:44.221379224,ROOM_108,B2.66 2-bedskamer,2.66,24.107978
RTLS_02550,Glucosemeter 1,equipment,2025-03-19 10:03:28.000000000,2025-03-19 10:03:43.000000000,NS_A,B2.71 Open wacht,2.71,15.0
RTLS_00044,EUREKA-VPL-001,nurse,2025-03-19 10:03:42.550834762,2025-03-19 10:03:57.493560598,ROOM_104,B2.80 1-bedskamer,2.80,14.942725
RTLS_01136,EUREKA-VPL-010,nurse,2025-03-19 10:03:44.221379224,2025-03-19 10:04:50.479448688,ROOM_103,B2.78 1-bedskamer,2.78,66.258069
RTLS_02034,Infuuspomp 2,equipment,2025-03-19 10:03:47.000000000,2025-03-19 10:04:16.000000000,UTIL_A,B2.63 Utility,2.63,29.0
